feature,met,total_amount,absolute_target,absolute_held,absolute_shortfall,relative_target,relative_held,relative_shortfall,scenario,evaluated,total_amount_km2,absolute_held_km2,feature_type,class
Helobioma Magdalena Medio y Depresión Momposina,NA,1080,NA,88,NA,NA,0.08148148148148149,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,97.2,7.92,ecosystem,NA
Zonobioma Humedo Tropical Nechí - San Lucas,NA,9737,NA,292,NA,NA,0.029988702885899148,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,876.3299999999999,26.279999999999998,ecosystem,NA
Hidrobioma Magdalena Medio y Depresión Momposina,NA,392,NA,123,NA,NA,0.3137755102040816,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,35.28,11.07,ecosystem,NA
Hidrobioma Nechí - San Lucas,NA,333,NA,206,NA,NA,0.6186186186186187,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,29.97,18.54,ecosystem,NA
Hidrobioma Estribaciones Pacífico Norte,NA,21,NA,5,NA,NA,0.23809523809523808,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,1.89,0.44999999999999996,ecosystem,NA
Orobioma Subandino Nechí - San Lucas,NA,11272,NA,927,NA,NA,0.08223917672107878,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,1014.48,83.42999999999999,ecosystem,NA
Hidrobioma Cauca Alto,NA,117,NA,2,NA,NA,0.017094017094017096,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,10.53,0.18,ecosystem,NA
Zonobioma Humedo Tropical Cauca Alto,NA,363,NA,0,NA,NA,0,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,32.67,0,ecosystem,NA
Orobioma Azonal Subandino Cauca Alto,NA,24,NA,0,NA,NA,0,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,2.16,0,ecosystem,NA
Orobioma de Paramo Estribaciones Pacífico Norte,NA,1665,NA,766,NA,NA,0.46006006006006006,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,149.85,68.94,ecosystem,NA
Zonobioma Alternohigrico Tropical Magdalena Medio y Depresión Momposina,NA,380,NA,0,NA,NA,0,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,34.199999999999996,0,ecosystem,NA
Helobioma Nechí - San Lucas,NA,25,NA,17,NA,NA,0.68,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,2.25,1.53,ecosystem,NA
Peinobioma Magdalena Medio y Depresión Momposina,NA,32,NA,8,NA,NA,0.25,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,2.88,0.72,ecosystem,NA
Peinobioma Nechí - San Lucas,NA,23,NA,1,NA,NA,0.043478260869565216,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,2.07,0.09,ecosystem,NA
Orobioma Andino Nechí - San Lucas,NA,870,NA,283,NA,NA,0.3252873563218391,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,78.3,25.47,ecosystem,NA
Hidrobioma Cordillera Oriental Magdalena Medio,NA,5,NA,0,NA,NA,0,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,0.44999999999999996,0,ecosystem,NA
Zonobioma Alternohigrico Tropical Cordillera Oriental Magdalena Medio,NA,8,NA,0,NA,NA,0,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,0.72,0,ecosystem,NA
Helobioma Cordillera Oriental Magdalena Medio,NA,5,NA,0,NA,NA,0,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,0.44999999999999996,0,ecosystem,NA
Craugastor fitzingeri,NA,32149,NA,10907,NA,NA,0.33926405175899715,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,2893.41,981.63,species,Amphibia
Craugastor longirostris,NA,81308,NA,6842,NA,NA,0.08414916121414867,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,7317.719999999999,615.78,species,Amphibia
Craugastor opimus,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,0,0,species,Amphibia
Craugastor raniformis,NA,77506,NA,3803,NA,NA,0.04906716899336826,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,6975.54,342.27,species,Amphibia
Diasporus vocator,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,0,0,species,Amphibia
Eleutherodactylus johnstonei,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,0,0,species,Amphibia
Oreobates quixensis,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,0,0,species,Amphibia
Pristimantis achatinus,NA,87409,NA,15332,NA,NA,0.17540527863263508,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,7866.8099999999995,1379.8799999999999,species,Amphibia
Pristimantis affinis,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,0,0,species,Amphibia
Pristimantis altamazonicus,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,0,0,species,Amphibia
Pristimantis anolirex,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,0,0,species,Amphibia
Pristimantis bogotensis,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,0,0,species,Amphibia
Pristimantis carvalhoi,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,0,0,species,Amphibia
Pristimantis conspicillatus,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,0,0,species,Amphibia
Pristimantis cruentus,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,0,0,species,Amphibia
